show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,added_year,added_month,genres,countries,Movie,TV Show
80108371,cedric the entertainer: live from the ville,troy miller,cedric the entertainer,united states,2016-09-16,2016,tv-ma,60 min,stand-up comedy,"donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""honky tonk badonkadonk.""",2016.0,September,['stand-up comedy'],['united states'],True,False
70129452,louis c.k.: hilarious,louis c.k.,louis c.k.,united states,2016-09-16,2010,not rated,84 min,movies,"emmy-winning comedy writer louis c.k. brings his caustic wit to milwaukee, offering up his unique and uncensored take on sex, parenting and more.",2016.0,September,['movies'],['united states'],True,False
80045805,raiders!: the story of the greatest fan film ever made,"jeremy coon, tim skousen",no cast listed,united states,2016-09-16,2015,nr,93 min,documentaries,"three childhood friends attempt to finish the pet project they've worked on for over 30 years: re-creating ""raiders of the lost ark"" shot for shot.",2016.0,September,['documentaries'],['united states'],True,False
80101827,the white helmets,orlando von einsiedel,no cast listed,united kingdom,2016-09-16,2016,tv-14,41 min,documentaries,"as daily airstrikes pound civilian targets in syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",2016.0,September,['documentaries'],['united kingdom'],True,False
80088910,natural born pranksters,"roman atwood, ben pluimer","roman atwood, vitaly zdorovetskiy, dennis roady",united states,2016-09-15,2016,r,91 min,comedies,"the biggest pranksters on youtube – vitalyzdtv, dennis roady and roman atwood – turn hollywood into ""prankwood"" with their most over-the-top stunts.",2016.0,September,['comedies'],['united states'],True,False
70290909,sample this,dan forrer,gene simmons,united states,2016-09-15,2012,tv-14,83 min,"documentaries, music & musicals","this doc traces the impact of the incredible bongo band's ""apache,"" which played a key role in the birth of hip-hop after kool herc began sampling it.",2016.0,September,"['documentaries', 'music & musicals']",['united states'],True,False
80126566,wartime portraits,no director listed,no cast listed,poland,2016-09-15,2014,tv-ma,1 season,"docuseries, international tv shows","part live-action and part animation, this visually inventive series offers striking portrayals of some of the unsung heroes of world war ii.",2016.0,September,"['docuseries', 'international tv shows']",['poland'],False,True
80106307,extremis,dan krauss,no cast listed,united states,2016-09-13,2016,tv-pg,25 min,documentaries,"witness the wrenching emotions that accompany end-of-life decisions as doctors, patients and families in a hospital icu face harrowing choices.",2016.0,September,['documentaries'],['united states'],True,False
80117401,jandino: whatever it takes,no director listed,jandino asporaat,united kingdom,2016-09-09,2016,tv-ma,94 min,stand-up comedy,"jandino asporaat riffs on the challenges of raising kids and serenades the audience with a rousing rendition of ""sex on fire"" in his comedy show.",2016.0,September,['stand-up comedy'],['united kingdom'],True,False
80024113,galavant,no director listed,"joshua sasse, timothy omundson, vinnie jones, mallory jansen, karen david, luke youngblood",united states,,2016,tv-pg,2 seasons,"tv action & adventure, tv comedies","in a time of legend, galavant the knight embarks on a quest to save his fair lady and become a hero in this tongue-in-cheek musical comedy.",,,"['tv action & adventure', 'tv comedies']",['united states'],False,True
80095641,elstree 1976,jon spira,"paul blake, jeremy bulloch, john chapman, anthony forrest, laurie goode, garrick hagon, derek lyons, angus macinnes, david prowse, pam rose",united kingdom,2016-09-06,2015,tv-pg,102 min,documentaries,"then and now footage of bit players who appeared in ""star wars"" tells the story of how the film and its legions of fans changed their lives forever.",2016.0,September,['documentaries'],['united kingdom'],True,False
80128096,chef's table: france,no director listed,no cast listed,country not specified,2016-09-02,2016,tv-14,1 season,docuseries,sample the bold new flavors of france with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.,2016.0,September,['docuseries'],['country not specified'],False,True
80057610,kulipari: an army of frogs,no director listed,"mark hamill, keith david, wendie malick, josh keaton, mikey kelley, phil lamarr, laraine newman, jess harnell, charles adler, amy margolis, cree summer, lacey chabert, rolonda watts, kevin michael richardson, candi milo",united states,2016-09-02,2016,tv-y7-fv,1 season,kids' tv,"in a tale of bravery and heroism, fearless frogs go to war against the sinister scorpions and spiders that have teamed up to conquer the amphibians.",2016.0,September,"[""kids' tv""]",['united states'],False,True
80106140,a noble intention,joram lürsen,"gijs scholten van aschat, jacob derwig, rifka lodeizen, juda goslinga, zeb troostwijk, elisabeth hesemans, joosje duk",netherlands,2016-09-01,2015,nr,111 min,"dramas, international movies","in 1888 amsterdam, a headstrong violin maker finds himself immersed in peril and tragedy after challenging businessmen who threaten his community.",2016.0,September,"['dramas', 'international movies']",['netherlands'],True,False
80106137,bon bini holland,jelle de jonge,"jandino asporaat, liliana de vries, teun kuilboer, sergio ijssel, dennis rudge, alpha oumar barry, phi nguyen",netherlands,2016-09-01,2015,tv-14,88 min,"comedies, international movies","on the island of curaçao, an amiable scam artist angers gangsters and flees to holland, where his conscience is torn between a woman and a new scheme.",2016.0,September,"['comedies', 'international movies']",['netherlands'],True,False
80118873,conspiracy,no director listed,mark bazeley,united kingdom,2016-09-01,2015,tv-14,1 season,"british tv shows, docuseries","skeptics and others discuss widely held conspiracy theories involving aliens, government cover-ups, secret assassinations and other intrigues.",2016.0,September,"['british tv shows', 'docuseries']",['united kingdom'],False,True
70229514,dead set,no director listed,"jaime winstone, andy nyman, kevin eldon, davina mccall, warren brown, riz ahmed, beth cordingly, kathleen mcdermott, raj ghatak",united kingdom,2016-09-01,2008,tv-ma,1 season,"british tv shows, tv horror, tv thrillers","while the housemates in the big brother house remain oblivious, fast-moving hordes of the undead decimate the studio compound.",2016.0,September,"['british tv shows', 'tv horror', 'tv thrillers']",['united kingdom'],False,True
80114155,dukhtar,afia nathaniel,"samiya mumtaz, mohib mirza, saleha aref, asif khan, adnan shah, ajab gul, abdullah jan, samina ahmad, omair rana, zeeshan shafa","pakistan, norway, united states",2016-09-01,2014,tv-14,93 min,"dramas, independent movies, international movies",a young mother embarks on a desperate quest for freedom when she kidnaps her 10-year-old daughter to save her from a tribal marriage.,2016.0,September,"['dramas', 'independent movies', 'international movies']","['pakistan', 'norway', 'united states']",True,False
70303288,easy fortune happy life,no director listed,"lan cheng-lung, joe chen, roy chiu, jocelyn wang, chieh-kai shiou, ting chiang, wang chuan",taiwan,2016-09-01,2009,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","years after a wealthy man is healed by a rural herbalist, fate lands him in the same hospital where the woman's granddaughter is treating patients.",2016.0,September,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80118841,figaro pho,luke jurevicius,luke jurevicius,united kingdom,2016-09-01,2008,tv-y7,29 min,"children & family movies, comedies",quirky little figaro has a whole alphabet's worth of phobias. these wordless animated shorts follow his many fears from a to z.,2016.0,September,"['children & family movies', 'comedies']",['united kingdom'],True,False
70198116,forensic files,no director listed,peter thomas,united states,,2011,tv-14,9 seasons,"crime tv shows, docuseries, science & nature tv",detectives and crime lab technicians use the latest and most fascinating procedures to solve crimes in this documentary-style show.,,,"['crime tv shows', 'docuseries', 'science & nature tv']",['united states'],False,True
80102579,full out,sean cisterna,"jennifer beals, ana golja, art hindle, jake epstein, ramona milano, trevor tordjman, lamar johnson, asha bromfield, sarah fisher","canada, united states",2016-09-01,2015,tv-pg,88 min,"children & family movies, dramas, sports movies","after a debilitating accident ends her olympic dreams, gymnast ariana berlin finds recovery and hope in the world of hip-hop and college athletics.",2016.0,September,"['children & family movies', 'dramas', 'sports movies']","['canada', 'united states']",True,False
80111273,game winning hit,no director listed,"lego lee, alice ko, afalean lu, tsai chen-nan, wang chuan, leiya gao, charlize lin",taiwan,2016-09-01,2009,tv-pg,1 season,"international tv shows, tv comedies, tv dramas",an army deserter hiding out in a small coastal town becomes the coach of a youth baseball team and develops warm relationships in his new community.,2016.0,September,"['international tv shows', 'tv comedies', 'tv dramas']",['taiwan'],False,True
80097438,holy hell,will allen,no cast listed,united states,2016-09-01,2016,nr,103 min,documentaries,an ex-member charts his path from idealism to disenchantment in a california cult when alarming revelations about the group's leader come to light.,2016.0,September,['documentaries'],['united states'],True,False
80111710,lucky days,no director listed,"chris wang, tammy chen, fan kuang-yao, chen bor jeng, lin mei-hsiu, ma nien-hsien",china,2016-09-01,2010,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","when laidback ren, who is about to divorce his money-crazy wife, finds a time-traveling computer, he decides to use it to reboot his marriage.",2016.0,September,"['international tv shows', 'romantic tv shows', 'tv comedies']",['china'],False,True
80114419,off course,nacho g. velilla,"yon gonzález, julián lópez, blanca suárez, malena alterio, úrsula corberó, miki esparbé, younes bachir, javier cámara, carmen machi, josé sacristán",spain,2016-09-01,2015,tv-ma,107 min,"comedies, international movies","fed up with the uselessness of their degrees and swayed by a tv commercial, two spaniards head to berlin for work but find it not quite as advertised.",2016.0,September,"['comedies', 'international movies']",['spain'],True,False
80118888,saudi arabia uncovered,no director listed,no cast listed,united kingdom,2016-09-01,2016,tv-14,52 min,documentaries,"undercover cameras expose public floggings, executions and other brutality in saudi arabia, and introduce those risking their own lives for change.",2016.0,September,['documentaries'],['united kingdom'],True,False
80128337,station horizon,no director listed,"bernard yerlès, roland vouilloz, gaspard boesch, alexandra vandernoot, marie fontannaz, lavinia longhi, baptiste gilliéron",switzerland,2016-09-01,2015,tv-ma,1 season,"international tv shows, tv comedies, tv dramas","ex-con joris returns to his swiss hometown, a community obsessed with american culture and ideals, to start over and save his family's gas station.",2016.0,September,"['international tv shows', 'tv comedies', 'tv dramas']",['switzerland'],False,True
70303289,the fierce wife,no director listed,"sonia sui, james wen, amanda chu, chris wang, karen ying-chen hu, patrick lee, janel tsai, li-li pan, fu lei",taiwan,2016-09-01,2010,tv-14,1 season,"international tv shows, romantic tv shows, tv dramas",beautiful housewife xie an zhen seems to be living the perfect life but finds her world crumbling after learning that her husband is cheating on her.,2016.0,September,"['international tv shows', 'romantic tv shows', 'tv dramas']",['taiwan'],False,True
80111614,the womanizer,no director listed,"lan cheng-lung, sonia sui, james wen, bianca bai, george chang, chung hsin-ling, tzu-chiang chao, xiao xiao bin",china,2016-09-01,2010,tv-pg,1 season,"international tv shows, romantic tv shows, tv comedies",libertine he-jie finds himself torn between the lovely amanda and fiery xiao-qian. but now he faces a new problem: arrogant rival suitor cheng-en.,2016.0,September,"['international tv shows', 'romantic tv shows', 'tv comedies']",['china'],False,True
80111275,the year of happiness and love,no director listed,"amber kuo, james wen, weber yang, sonia sui, nien-jen wu, kay huang, tsai chen-nan, lin mei-hsiu",taiwan,2016-09-01,2009,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","jiang chen-bo is a loser without prospects for success, until a surprise promotion becomes the catalyst for his entire family's upturn in fortune.",2016.0,September,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80103426,we need to talk,david serrano,"hugo silva, michelle jenner, ernesto sevilla, belén cuesta, óscar ladoire, ilay kurelovic, verónica forqué, luis jaspe, borja luna, josé luis marín",spain,2016-09-01,2016,tv-ma,91 min,"comedies, international movies, romantic movies","a happy woman's new love is going great, but she needs one thing: divorce papers from her depressed ex. to get them, trickery may be in order.",2016.0,September,"['comedies', 'international movies', 'romantic movies']",['spain'],True,False
80118889,witches: a century of murder,no director listed,suzannah lipscomb,united kingdom,2016-09-01,2015,tv-14,1 season,"british tv shows, crime tv shows, docuseries","historian suzannah lipscomb investigates the witch hunts that plagued britain in the 17th century, examining common myths about their origin.",2016.0,September,"['british tv shows', 'crime tv shows', 'docuseries']",['united kingdom'],False,True
70275600,blue is the warmest color,abdellatif kechiche,"léa seydoux, adèle exarchopoulos, salim kechiouche, aurélien recoing, catherine salée, benjamin siksou, mona walravens, alma jodorowsky, jérémie laheurte, anne loiret, benoît pilot, sandor funtek, fanny maurin","france, belgium, spain",2016-08-26,2013,nc-17,180 min,"dramas, independent movies, international movies","determined to fall in love, 15-year-old adele is focused on boys. but it's a blue-haired girl she meets on the street who really piques her interest.",2016.0,August,"['dramas', 'independent movies', 'international movies']","['france', 'belgium', 'spain']",True,False
80057968,glitter force,no director listed,"laura bailey, kate higgins, alex cazares, colleen o'shaughnessey, danielle nicole, debi derryberry, mary elizabeth mcglynn, patrick seitz, keith silverstein",japan,,2016,tv-y7,2 seasons,"anime series, kids' tv",five preteen girls learn they're a legendary superhero squad known as the glitter force. their mission? to defend earth from evil fairy-tale villains.,,,"['anime series', ""kids' tv""]",['japan'],False,True
80097431,jeff foxworthy and larry the cable guy: we’ve been thinking...,jay karas,"jeff foxworthy, larry the cable guy",united states,2016-08-26,2016,tv-14,75 min,stand-up comedy,grammy-nominated comedians jeff foxworthy and larry the cable guy bring their distinctive brand of humor to a packed crowd in minneapolis.,2016.0,August,['stand-up comedy'],['united states'],True,False
80057691,xoxo,christopher louie,"sarah hyland, graham phillips, chris d'elia, hayley kiyoko, brett delbuono, ryan hansen, ian anthony dale, ione skye, colin woodell, lamonica garrett, brianne howey",united states,2016-08-26,2016,tv-ma,92 min,dramas,"the lives of a budding dj, his loyal pal, a hopeless romantic, a jaded has-been and a troubled couple intersect at an electronic dance music festival.",2016.0,August,['dramas'],['united states'],True,False
80115152,abzurdah,daniela goggi,"eugenia suárez, esteban lamothe, gloria carrá, rafael spregelburd, tomás ottaviano, julieta gullo, zoe hochbaum, lucia carolina pecrul",argentina,2016-08-25,2015,tv-ma,90 min,"dramas, international movies",a disenfranchised 16-year-old girl connects to an older man on the internet and after a brief one-sided affair descends into obsession and anorexia.,2016.0,August,"['dramas', 'international movies']",['argentina'],True,False
80048569,jonathan strange & mr norrell,toby haynes,"eddie marsan, bertie carvel, marc warren, charlotte riley, alice englert, samuel west, enzo cilenti, paul kaye, edward hogg, ariyon bakare",united kingdom,2016-08-25,2015,tv-14,1 season,"british tv shows, tv dramas, tv sci-fi & fantasy","in 1806, ambitious magician norrell leads a revival of practical magic in england and ignites a fierce rivalry with bold young conjurer strange.",2016.0,August,"['british tv shows', 'tv dramas', 'tv sci-fi & fantasy']",['united kingdom'],False,True
80115686,dhanak,nagesh kukunoor,"krrish chhabria, hetal gada, vipin sharma, gulfam khan, suresh menon, vijay maurya, rajiv laxman, ninad kamat",india,2016-08-20,2015,tv-pg,114 min,"comedies, dramas, independent movies",a movie-loving 10-year-old and her blind little brother trek to meet indian superstar shah rukh khan for help in getting the boy an eye operation.,2016.0,August,"['comedies', 'dramas', 'independent movies']",['india'],True,False
80078197,fearless,no director listed,"adriano moraes, j.b. mauney, silvano alves, kaique pacheco, guilherme marchi, robson palermo",united states,2016-08-19,2016,tv-14,1 season,docuseries,"on a journey from brazil to the las vegas championships, professional bull riders risk it all to earn money, respect and titles.",2016.0,August,['docuseries'],['united states'],False,True
80118930,i'll sleep when i'm dead,justin krook,steve aoki,united states,2016-08-19,2016,tv-ma,80 min,"documentaries, music & musicals","superstar dj steve aoki reflects on the driving force behind his career: his ambitious father, benihana founder and perennial daredevil rocky aoki.",2016.0,August,"['documentaries', 'music & musicals']",['united states'],True,False
80044965,puffin rock,no director listed,"chris o'dowd, kate mccafferty, sally mcdaid, geraldine cole, brian mcmonagle, darragh gargan",ireland,,2016,tv-y,2 seasons,kids' tv,"life is sweet on beautiful puffin rock, where puffling oona, her baby brother baba and their pals learn about nature, friendship and family.",,,"[""kids' tv""]",['ireland'],False,True
80114588,behind enemy lines,no director listed,no cast listed,united states,2016-08-15,2001,tv-14,1 season,"british tv shows, docuseries","after dire setbacks in 1940, winston churchill commissions a new kind of fighting force: commandos trained to use stealth and audacious tactics.",2016.0,August,"['british tv shows', 'docuseries']",['united states'],False,True
80078761,being ap,anthony wonke,tony mccoy,united kingdom,2016-08-15,2015,tv-14,99 min,"documentaries, international movies, sports movies","with retirement staring him in the face, an all-time-great jump jockey pursues his 20th consecutive title in his unrelenting quest for glory.",2016.0,August,"['documentaries', 'international movies', 'sports movies']",['united kingdom'],True,False
80108985,caught on camera,no director listed,nick wallis,united kingdom,,2015,tv-14,3 seasons,"british tv shows, crime tv shows, docuseries","nick wallis presents crimes caught on cctv, cell phones and other devices and reveals how investigators use the recordings to solve tough cases.",,,"['british tv shows', 'crime tv shows', 'docuseries']",['united kingdom'],False,True
80115844,john & jane,ashim ahluwalia,no cast listed,india,2016-08-15,2005,tv-14,79 min,"documentaries, international movies",truth and fiction blend in this quasi-documentary about six exhausted workers at a mumbai call center servicing u.s. customers.,2016.0,August,"['documentaries', 'international movies']",['india'],True,False
80114111,louis c.k.: live at the comedy store,louis c.k.,louis c.k.,united states,2016-08-15,2015,not rated,66 min,movies,"the comic puts his trademark hilarious/thought-provoking spin on finding a bat in his kitchen, seeing rats having sex, boston accents and dead pets.",2016.0,August,['movies'],['united states'],True,False
80108998,real crime: supermarket heist (tesco bomber),no director listed,no cast listed,united kingdom,2016-08-15,2010,tv-14,46 min,documentaries,"in 2000, u.k. detectives spent months tracking a criminal known only as sally, who was targeting a supermarket chain with extortion and letter bombs.",2016.0,August,['documentaries'],['united kingdom'],True,False
80100772,13 cameras,victor zarcoff,"pj mccabe, brianne moncrief, sarah baldwin, jim cummings, heidi niedermeyer, neville archambault",united states,2016-08-13,2015,nr,90 min,"horror movies, independent movies, thrillers","young parents-to-be claire and ryan move into a suburban rental home, unaware that someone is secretly watching their every move via hidden cameras.",2016.0,August,"['horror movies', 'independent movies', 'thrillers']",['united states'],True,False
70044256,jim gaffigan: beyond the pale,michael drumm,jim gaffigan,united states,2016-08-11,2005,tv-14,72 min,stand-up comedy,"comedian jim gaffigan cuts loose on a variety of topics, including hot pockets, holidays, catholicism and his favorite activity: doing nothing.",2016.0,August,['stand-up comedy'],['united states'],True,False
70113636,jim gaffigan: king baby,troy miller,jim gaffigan,united states,2016-08-11,2009,tv-pg,71 min,stand-up comedy,"jim gaffigan offers up his take on bacon, bowling and other weighty topics in this stand-up performance filmed live in austin on his 2008 comedy tour.",2016.0,August,['stand-up comedy'],['united states'],True,False
70237054,jim gaffigan: mr. universe,jay karas,jim gaffigan,united states,2016-08-11,2012,tv-14,77 min,stand-up comedy,"funnyman jim gaffigan offers up his unique take on everything from disney world to overweight whales in this live show from washington, d.c.",2016.0,August,['stand-up comedy'],['united states'],True,False
70301469,jim gaffigan: obsessed,jay chapman,jim gaffigan,united states,2016-08-11,2014,tv-14,70 min,stand-up comedy,"comic jim gaffigan delivers his sardonic take on topics like eating, exercise, weddings and his five kids in this live stand-up special.",2016.0,August,['stand-up comedy'],['united states'],True,False
80108759,david cross: making america great again!,alex coletti,david cross,united states,2016-08-05,2016,tv-ma,73 min,stand-up comedy,"cross skewers donald trump, religious taboos and american swagger in a provocative night of comedy at the paramount theatre in austin, texas.",2016.0,August,['stand-up comedy'],['united states'],True,False
70300626,ever after high,no director listed,"jonquil goode, karen strassman, audu paden, julie maddalena, marieve herington, rena strober, evan smith, wendee lee, haviland stillwell, valerie arem, cam clarke, colleen foy, cindy robinson, joe sanfelippo, jamieson price, debi derryberry, lindsey ames, rajo zakic, erin fitzgerald, malcolm danare",canada,,2016,tv-y7,5 seasons,kids' tv,the kids of fairy-tale characters attend a school with two cliques: those who accept their fairy-tale destinies and those who want to write their own.,,,"[""kids' tv""]",['canada'],False,True
80057578,the little prince,mark osborne,"jeff bridges, rachel mcadams, paul rudd, bud cort, marion cotillard, benicio del toro, james franco, ricky gervais, paul giamatti, riley osborne, albert brooks, mackenzie foy",france,2016-08-05,2016,pg,107 min,children & family movies,"when an overscheduled girl befriends an eccentric aviator, he regales her with tales about the adventures of an unusual boy who lives on an asteroid.",2016.0,August,['children & family movies'],['france'],True,False
70204316,lavell crawford: can a brother get some love?,michael drumm,lavell crawford,united states,2016-08-02,2011,nr,81 min,stand-up comedy,"""last comic standing"" runner-up lavell crawford lords over a hometown crowd at st. louis's orpheum theatre, raking in the love – and the laughs.",2016.0,August,['stand-up comedy'],['united states'],True,False
80109260,apex: the story of the hypercar,"j.f. musial, josh vietze",zachary levi,united states,2016-08-01,2016,nr,86 min,documentaries,"a visionary carmaker introduces his fuel-efficient, high-performance hypercar to a market filled with big-name competitors like ferrari and porsche.",2016.0,August,['documentaries'],['united states'],True,False
70303287,autumn's concerto,no director listed,"ady an, vanness wu, ann hsu, chris wu, xiao xiao bin",taiwan,2016-08-01,2009,tv-14,1 season,"international tv shows, romantic tv shows, tv dramas","after losing all memories of his past, a wealthy lawyer travels to a rural village where a woman he once loved now lives with her son.",2016.0,August,"['international tv shows', 'romantic tv shows', 'tv dramas']",['taiwan'],False,True
80109640,battlefield recovery,no director listed,no cast listed,united kingdom,2016-08-01,2016,tv-pg,1 season,"british tv shows, docuseries, reality tv",a four-man team heads to latvia and poland to unearth rare world war ii artifacts and shed new light on the bloody battles of the eastern front.,2016.0,August,"['british tv shows', 'docuseries', 'reality tv']",['united kingdom'],False,True
80106144,children of god,john smithson,no cast listed,united kingdom,2016-08-01,1994,tv-ma,63 min,documentaries,"a former member examines the lingering effects of being raised in the family, a cult whose disturbing practices include the sexual abuse of children.",2016.0,August,['documentaries'],['united kingdom'],True,False
80106150,cocaine,no director listed,no cast listed,united kingdom,2016-08-01,2005,tv-14,1 season,"british tv shows, crime tv shows, docuseries","three films chronicle the cocaine trade's sweeping impact on the citizens of peru, brazil and colombia, from poor farmers to powerful drug lords.",2016.0,August,"['british tv shows', 'crime tv shows', 'docuseries']",['united kingdom'],False,True
80106338,edge of the universe,no director listed,no cast listed,united kingdom,2016-08-01,2008,tv-g,1 season,"british tv shows, docuseries, science & nature tv","leading astronomers reveal the latest discoveries about death-trap planets, asteroids, comets and other wonders of the cosmos.",2016.0,August,"['british tv shows', 'docuseries', 'science & nature tv']",['united kingdom'],False,True
80107987,hitler's olympics,daniel kontur,no cast listed,united kingdom,2016-08-01,2016,tv-pg,44 min,"documentaries, sports movies","hitler, nazi propaganda and 1936 berlin olympics are put under the microscope to uncover hidden truths and the historical legacy of those games.",2016.0,August,"['documentaries', 'sports movies']",['united kingdom'],True,False
80104552,holding the man,neil armfield,"ryan corr, craig stott, kerry fox, camilla ah kin, sarah snook, guy pearce, anthony lapaglia, geoffrey rush",australia,2016-08-01,2015,nr,128 min,"dramas, international movies, lgbtq movies","in 1970s australia, two teen boys fall in love with each other and defeat obstacles to their 15-year relationship, until a new crisis comes their way.",2016.0,August,"['dramas', 'international movies', 'lgbtq movies']",['australia'],True,False
80108147,how to win the us presidency,cal saville,no cast listed,united states,2016-08-01,2016,tv-pg,51 min,documentaries,"this whimsical look at rough-and-tumble american politics examines the influence of money, religion and even ancient rome on presidential campaigns.",2016.0,August,['documentaries'],['united states'],True,False
80108996,interview with a serial killer,christopher martin,arthur shawcross,united states,2016-08-01,2008,tv-14,45 min,documentaries,"in this jailhouse interview, arthur shawcross, the genesee river killer, shares candid details of his crimes and his surprising family bonds.",2016.0,August,['documentaries'],['united states'],True,False
80108473,la esclava blanca,no director listed,"nerea camacho, orián suárez, miguel de miguel, modesto lacen, norma martínez, ricardo vesga, viña machado, andrés suárez, natasha klauss, miroslava morales",colombia,2016-08-01,2016,tv-14,1 season,"international tv shows, spanish-language tv shows, tv dramas","in colombia in 1821, a white orphan is taken in by black slaves. years after being torn from them, she returns to find her family and childhood love.",2016.0,August,"['international tv shows', 'spanish-language tv shows', 'tv dramas']",['colombia'],False,True
80106611,love cuisine,no director listed,"lego lee, allison lin, duncan chow, nita lei, hank wu, calvin lee, fu lei",taiwan,2016-08-01,2015,tv-pg,1 season,"international tv shows, romantic tv shows, tv comedies",a successful taiwanese chef moves home from europe to teach at a cooking school. he soon clashes with a pretty teacher he met under odd circumstances.,2016.0,August,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80108494,miss rose,no director listed,"roy chiu, megan lai, paul hsu, tia lee, chunya chao, puff kuo, blaire chang",taiwan,2016-08-01,2015,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","resolving to get married soon, hardworking si-yi finds love in an unexpected place, but her ex and her job interfere with her plans.",2016.0,August,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80108773,office girls,no director listed,"roy chiu, alice ko, tia lee, patrick lee, kuo shu-yao, james wen, janel tsai",taiwan,2016-08-01,2011,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","a department store mogul has his son work incognito in a menial job to prove his worthiness, while female co-workers teach him how normal people live.",2016.0,August,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80108844,queen of no marriage,no director listed,"ethan juan, cheryl yang, harry chang, sylvia yang, james wen, patrick lee",taiwan,2016-08-01,2009,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies",sparks begin to fly when a successful 33-year-old single woman and a 25-year-old romantic with few prospects navigate love and differences.,2016.0,August,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80109248,real crime: diamond geezers,tom whitter,forbes kb,united kingdom,2016-08-01,2008,tv-14,46 min,documentaries,"in an attempted heist worthy of a hollywood film, a cadre of criminals sets out to steal the world's largest perfect diamond from a london landmark.",2016.0,August,['documentaries'],['united kingdom'],True,False
80108846,the prince who turns into a frog,no director listed,"joe chen, ming dao, sam wang, joyce chao, gino, su li-hsin, wang chuan, ehlo huang",taiwan,2016-08-01,2005,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","before his wedding, a cold ceo is hit by a car and awakens a changed man. as he and the driver fall in love, more changes appear on the road ahead.",2016.0,August,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80108847,two fathers,no director listed,"weber yang, lin yo-wei, megan lai, amanda chou, lucia xie, cherry leung",taiwan,2016-08-01,2013,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","when two single guys learn a woman they both slept with disappeared after giving birth, they decide to raise her baby girl together as a family.",2016.0,August,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80109038,you're my destiny,no director listed,"joe chen, ethan juan, baron chen, bianca bai, wei-hsun na, tan ai-chen",taiwan,2016-08-01,2008,tv-14,1 season,"international tv shows, romantic tv shows, tv comedies","a young woman's romantic cruise ends in a twist when she gets pregnant after a one-night stand with a rich executive, turning their lives upside down.",2016.0,August,"['international tv shows', 'romantic tv shows', 'tv comedies']",['taiwan'],False,True
80062112,lego bionicle: the journey to one,no director listed,"nolan balzer, paolo bryant, jacqui fox, quinn greene, geoff hughes, cory hunter, william jordan, corny rempel, michael strickland",united states,,2016,tv-y7-fv,2 seasons,kids' tv,six legendary heroes find themselves on an epic quest as they harness the power of nature's elements to defeat the forces of evil.,,,"[""kids' tv""]",['united states'],False,True
80093198,tallulah,sian heder,"ellen page, allison janney, tammy blanchard, evan jonigkeit, uzo aduba, john benjamin hickey, david zayas, zachary quinto, fredric lehne",united states,2016-07-29,2016,tv-ma,112 min,"dramas, independent movies","while searching for her ex-boyfriend, a young drifter impulsively kidnaps a baby from a neglectful mother and pretends the child is her own.",2016.0,July,"['dramas', 'independent movies']",['united states'],True,False
70298116,lizzie borden took an ax,nick gomez,"christina ricci, clea duvall, gregg henry, stephen mchattie, shawn doyle, sara botsford, hannah emily anderson, andrea runge, billy campbell, jennifer kydd, kirstin howell, john maclaren",united states,2016-07-25,2014,tv-14,87 min,thrillers,"this made-for-tv drama chronicles the scandal and enduring mystery surrounding lizzie borden, who was tried in 1892 for axing her parents to death.",2016.0,July,['thrillers'],['united states'],True,False
80045811,popples,no director listed,"erin fitzgerald, wendee lee, cassandra morris, cindy robinson, reba buhr, ben diskin, ezra weisz, karen strassman","united states, france",,2016,tv-y,3 seasons,kids' tv,"the adorable best popple pals love helping their friends and neighbors, but every time they do it seems to backfire in hilarious ways.",,,"[""kids' tv""]","['united states', 'france']",False,True
80107087,internet famous,michael gallagher,"shane dawson, steve greene, amanda cerny, christian delgrosso, wendy mccolm, richard ryan, roger bart, john michael higgins, missi pyle, jimmy tatro, tay zonday, adam busch",united states,2016-07-21,2016,tv-14,87 min,comedies,five viral internet celebrities travel to a competition that will award one of them their own television series in this ensemble comedy.,2016.0,July,['comedies'],['united states'],True,False
